method,method_display,config_id,seed,corruption,severity,batch_size,max_batches,trainable_parameters,runtime_seconds,peak_gpu_memory_mb,optimizer_steps,lr,optimizer,num_samples,num_correct,num_wrong,error_rate,top1_accuracy,accuracy,ece_15bins_percent,mce_15bins_percent,mean_confidence,mean_predictive_entropy,mean_entropy,mean_uncertainty,mean_mutual_info,mean_ucb_score,mean_come_loss,correct_confidence,wrong_confidence,confidence_separation,correct_uncertainty,wrong_uncertainty,uncertainty_separation,correct_mutual_info,wrong_mutual_info,mutual_info_separation,correct_ucb_score,wrong_ucb_score,ucb_separation,hce_rate@0.8,hce_risk@0.8,hce_rate@0.9,hce_risk@0.9,hce_rate@0.95,hce_risk@0.95,aurc,e_aurc,selective_risk@0.80,selective_risk@0.90,selective_risk@0.95,aurc_uncertainty,aurc_ucb_score,auroc_neg_max_confidence,auroc_entropy,auroc_neg_margin,auroc_uncertainty,auroc_neg_mutual_info,auroc_neg_ucb_score,auroc_combined,auroc_error_combined,cfg_lr,cfg_optimizer,cfg_weight_decay,cfg_come_p_norm,cfg_come_tau,cfg_come_evidence_mode,cfg_lambda_come,cfg_eps,cfg_tau_c,cfg_tau_u,cfg_T_c,cfg_T_u,cfg_lambda_cal,cfg_lambda_fpa,cfg_class_balance_ema,cfg_prototype_momentum,cfg_prototype_temperature,cfg_eata_eps_scale,cfg_eata_fisher_lambda,cfg_eata_alpha_f,cfg_eata_alpha_w,cfg_sar_eps_scale,cfg_sar_rho,cfg_disable_ucb,cfg_disable_class_balance,cfg_disable_scale_norm,cfg_class_balance_count_floor,cfg_class_balance_w_clip_min,cfg_class_balance_w_clip_max
come,COME,come,2,snow,4,128,-1,38400,271.15,10072.9,391,0.0001,adam,50000,22486,27514,0.55028,44.972,44.972,3.070589808055666,7.294046812142829,0.4615279692108324,3.247879893038505,3.247879893038505,0.2090996507380181,1.636612298049177,0.0,2.1489007495214603,0.6206223751996238,0.3315070048630835,0.2891153703365403,0.1761021737122896,0.2360670589084233,0.0599648851961337,1.4195179778020148,1.8140340791452625,-0.3945161013432476,0.0,0.0,0.0,0.01492,0.1135464231354642,0.00216,0.0994475138121546,0.00066,0.1235955056179775,0.3060768861244005,0.1151816801382725,0.4645,0.5086,0.5293263157894736,0.4191622563691005,0.5866704830164341,0.8217546462854961,0.8021478554680606,0.8080304468771701,0.6826893431290995,0.3261177481397146,0.5,0.8256508111262025,0.8256508111262025,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,snow,5,128,-1,38400,270.84,10072.9,391,0.0001,adam,50000,13400,36600,0.732,26.8,26.8,24.33040656625293,68.47302963765927,0.5113040656625293,3.0336843516297267,3.0336843516297267,0.2017903660817514,1.5872907700609789,0.0,1.9743644047474864,0.5973873591909546,0.4797872314198818,0.1176001277710728,0.1763768551609333,0.2110947662549471,0.0347179110940138,1.4191808091680895,1.64883922568843,-0.2296584165203405,0.0,0.0,0.0,0.15552,0.7180718441222643,0.02732,0.7063081695966908,0.00096,0.2133333333333333,0.684332032191691,0.3052259361819942,0.68725,0.7084,0.7198105263157895,0.6704713791151615,0.6976265216085817,0.6183079102438627,0.6263202501835086,0.5990332660468151,0.5949888406329011,0.4084571068836147,0.5,0.6157919093059294,0.6157919093059294,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,spatter,1,128,-1,38400,301.64,9996.7,391,0.0001,adam,50000,39552,10448,0.20896,79.104,79.104,9.322661680191754,13.546213087750903,0.6978194316732883,1.9379822366720392,1.9379822366720392,0.1387149238321025,1.1595503913914378,0.0,1.2058810834487854,0.7564209187422158,0.475977355050947,0.2804435636912687,0.1301882681986098,0.1709934731827821,0.0408052049841722,1.099413666070667,1.3872042734633292,-0.2877906073926621,0.0,0.0,0.0,0.0169,0.037895775405866,0.00272,0.0243161094224924,0.00042,0.0303030303030303,0.0674587090848622,0.043923819536606,0.113175,0.1559333333333333,0.1797052631578947,0.1383781694009848,0.1973414323953561,0.8487157704866479,0.8050717846058861,0.8500803502965991,0.6647341858795539,0.3397036991854714,0.5,0.8512670283418546,0.8512670283418546,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,spatter,2,128,-1,38400,271.93,10072.9,391,0.0001,adam,50000,37710,12290,0.2458,75.42,75.42,8.411325885870493,12.421007823374277,0.670117846317375,2.0770157036866386,2.0770157036866386,0.1443634005894191,1.1991281359452148,0.0,1.3201228996189915,0.7398310424764429,0.4562134828382498,0.2836175596381931,0.1342128948926898,0.1755086869867881,0.0412957920940983,1.1281643051276176,1.4168698820909915,-0.2887055769633742,0.0,0.0,0.0,0.01678,0.0424616630396275,0.00238,0.0271937842778793,0.00032,0.0292504570383912,0.0843242118347729,0.0512822927686462,0.146375,0.1909777777777777,0.2163157894736842,0.1638087682949999,0.2362013310170463,0.8456672878692449,0.8076249369141703,0.8454545707585124,0.665755302715965,0.339672557842073,0.5,0.8484768367389433,0.8484768367389433,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,spatter,3,128,-1,38400,279.62,10072.9,391,0.0001,adam,50000,35361,14639,0.29278,70.722,70.722,7.326342116977553,11.925529409948854,0.6339565788302245,2.273292204824486,2.273292204824486,0.1550573993084981,1.2753965672262595,0.0,1.4606195958688972,0.7176747697551875,0.4317324549626367,0.2859423147925508,0.1425828328374027,0.1851901368578118,0.0426073040204091,1.1894366988572345,1.4830355388361436,-0.2935988399789091,0.0,0.0,0.0,0.01658,0.0498586636194142,0.00222,0.0363101079489695,0.00042,0.0648148148148148,0.1101015247375805,0.062312071378366,0.18975,0.2381333333333333,0.2642526315789473,0.1991939103275029,0.28909387173228,0.841552502923507,0.8081469311603687,0.8386723485247249,0.6697269168015847,0.3365121201977988,0.5,0.8447641131445578,0.8447641131445578,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,spatter,4,128,-1,38400,267.34,10072.9,391,0.0001,adam,50000,34608,15392,0.30784,69.216,69.216,7.054338677246122,11.718494197497709,0.6216166132275388,2.335272766934815,2.335272766934815,0.1568587677197591,1.286070703705491,0.0,1.5166414797282406,0.7102182853871796,0.4224010031638142,0.2878172822233653,0.1433394373417607,0.1872561810332834,0.0439167436915227,1.1935393157736318,1.494122046841262,-0.3005827310676301,0.0,0.0,0.0,0.01604,0.0514465328115979,0.00192,0.0356877323420074,0.00024,0.0387096774193548,0.1176771367212603,0.0645091970855257,0.20495,0.2529555555555555,0.2793894736842105,0.2114118773403713,0.3027866923601112,0.840375529174452,0.8078808220077942,0.8362699141958092,0.6697903848616834,0.3368819845230646,0.5,0.8436698458884443,0.8436698458884443,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,spatter,5,128,-1,38400,270.57,10072.9,391,0.0001,adam,50000,30792,19208,0.38416,61.584,61.584,4.566338389236481,10.083503082697332,0.570294482103996,2.60048666153444,2.60048666153444,0.1690427090863988,1.3698858794936395,0.0,1.7215930453960038,0.6810235870762775,0.3927866416049074,0.2882369454713701,0.151284287437355,0.19751091605315,0.0462266286157949,1.2498152154532902,1.562369005645787,-0.3125537901924968,0.0,0.0,0.0,0.01508,0.0620473996050032,0.00168,0.048,0.00016,0.0465116279069767,0.1652059372248847,0.0795855174297411,0.28305,0.3328444444444444,0.3576210526315789,0.2692050784407059,0.3861998089228547,0.8344595061607764,0.8084341603248582,0.8266509058806687,0.6756254467643548,0.3319121699016031,0.5,0.837958318278876,0.837958318278876,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,speckle_noise,1,128,-1,38400,270.91,10072.9,391,0.0001,adam,50000,38116,11884,0.23768,76.232,76.232,8.412643692229874,11.893817991566213,0.6782189508188237,2.022719834626941,2.022719834626941,0.1408232344563186,1.1736915472617606,0.0,1.2825522684020736,0.7471614035462355,0.4570972301727424,0.2900641733734931,0.1301639408370393,0.1750111876364308,0.0448472467993915,1.098561765137572,1.4146581221057164,-0.3160963569681443,0.0,0.0,0.0,0.01642,0.0393463049937697,0.00236,0.022566456301396,0.00028,0.0268714011516314,0.0777850456674279,0.046990204427849,0.137325,0.1826444444444444,0.2083157894736842,0.1490546361445734,0.2254222466471128,0.8512357439295213,0.8140076896479167,0.8504615600346851,0.6830634311620933,0.3215473002147354,0.5,0.8538566748393246,0.8538566748393246,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,speckle_noise,2,128,-1,38400,276.61,9997.3,391,0.0001,adam,50000,37387,12613,0.25226,74.774,74.774,8.028354236707091,11.950134771334708,0.667456457632929,2.0750851468834512,2.0750851468834512,0.1429793824065668,1.1885967277878162,0.0,1.324930675257151,0.7421358997488942,0.4460943469225836,0.2960415528263105,0.1310659529921397,0.1782927404908596,0.0472267874987198,1.1048910012656286,1.4367142254081309,-0.3318232241425023,0.0,0.0,0.0,0.01606,0.0400398903016704,0.00212,0.0212936922458818,0.00026,0.0281385281385281,0.0836176489374937,0.048725633300559,0.150525,0.1958222222222222,0.2225684210526315,0.1552973803816477,0.2408445052837913,0.8525763156379671,0.8178423390316008,0.8511974562695629,0.6895641457765518,0.3152469297313169,0.5,0.8552013965257536,0.8552013965257536,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,speckle_noise,3,128,-1,38400,274.27,10072.9,391,0.0001,adam,50000,34826,15174,0.30348,69.652,69.652,6.964535772413017,11.617150936933276,0.6268746422758699,2.291032229130576,2.291032229130576,0.1544109245861055,1.2688185764119495,0.0,1.4815613800471834,0.7194234395870566,0.4144649668337063,0.3049584727533502,0.1384218384305165,0.191107637018855,0.0526857985883384,1.1579647724878004,1.5232402566190415,-0.3652754841312413,0.0,0.0,0.0,0.0151,0.0446771998343097,0.00166,0.0220568695190007,0.00024,0.0394736842105263,0.1084593034553284,0.056881870751322,0.197675,0.248,0.2743368421052631,0.1867096078821299,0.29896055507579,0.8515288901920215,0.820684548223929,0.8479959590252336,0.6996075250102693,0.3055762405885938,0.5,0.8541715777298807,0.8541715777298807,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,speckle_noise,4,128,-1,38400,279.17,10072.9,391,0.0001,adam,50000,32891,17109,0.34218,65.782,65.782,6.012166679213755,10.898267699922526,0.5976983332078625,2.4424712459354474,2.4424712459354474,0.1619571010198209,1.3210074613096845,0.0,1.59430450506608,0.7031495187350931,0.3949749161071467,0.3081746026279464,0.1427834067080347,0.1988173488197485,0.0560339421117138,1.1890224604798592,1.5747405060401645,-0.3857180455603053,0.0,0.0,0.0,0.01498,0.049956646435003,0.00126,0.0207783641160949,0.00024,0.0517241379310344,0.1303113277462486,0.0636420928195518,0.236525,0.2878,0.3145263157894737,0.2111411167582057,0.3407051682234026,0.8485555922213142,0.8212735738654362,0.8430669051609616,0.7068136100118358,0.2986077164008475,0.5,0.8512914365920528,0.8512914365920528,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,speckle_noise,5,128,-1,38400,267.93,10072.9,391,0.0001,adam,50000,29849,20151,0.40302,59.69799999999999,59.69799999999999,4.313815900731831,9.709626443273777,0.5545835045642779,2.6667958266592025,2.6667958266592025,0.1730740367527798,1.3967324417596216,0.0,1.760991409620829,0.6819813146659559,0.3658734041362598,0.316107910529696,0.1479341607038816,0.210312891409301,0.0623787307054193,1.22533647866296,1.6506155295702645,-0.4252790509073043,0.0,0.0,0.0,0.0132,0.052965251584945,0.00112,0.0242950108459869,0.00016,0.0529801324503311,0.16780454275651,0.0727496105151384,0.2982,0.3506888888888889,0.3766736842105263,0.2513630974212625,0.4109214178179731,0.8482692363998257,0.8249976688198811,0.840155999728932,0.7187429087746887,0.2868778924753143,0.5,0.8508999357773531,0.8508999357773531,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,zoom_blur,1,128,-1,38400,269.2,10072.9,391,0.0001,adam,50000,34428,15572,0.31144,68.856,68.856,5.985156749637333,10.579801750069684,0.6293181384527543,2.279278476277024,2.279278476277024,0.1508861076268929,1.243448035092824,0.0,1.495611600721334,0.721363876628147,0.4258150127205157,0.2955488639076313,0.1375659489653465,0.1803355311049122,0.0427695821395656,1.1517616736871652,1.4461566178358265,-0.2943949441486611,0.0,0.0,0.0,0.01668,0.0490790325428117,0.0019,0.0291500460263884,0.00014,0.0253623188405797,0.1151154616207945,0.060613566424185,0.205275,0.2559333333333333,0.2830315789473684,0.2048473967056501,0.3218484226723175,0.8481338767323928,0.8202997650404984,0.842937961027964,0.6778898389550905,0.3294792797865142,0.5,0.8513411223879415,0.8513411223879415,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,zoom_blur,2,128,-1,38400,270.93,10072.9,391,0.0001,adam,50000,31482,18518,0.37036,62.964,62.964,3.907051615973933,8.989721385719784,0.5944326821033098,2.47063506967254,2.47063506967254,0.1603595485362183,1.3090618384502268,0.0,1.6398209030727855,0.7019858272658286,0.4115842040815787,0.2904016231842499,0.1436960286707457,0.188688792104898,0.0449927634341522,1.1954188083433874,1.5022635812854963,-0.3068447729421089,0.0,0.0,0.0,0.01736,0.0610665541015899,0.00168,0.0339393939393939,0.00012,0.0365853658536585,0.1533984935940273,0.0743143974976642,0.267325,0.3175333333333333,0.3435157894736842,0.2474008612488095,0.3895953900130913,0.8388735982377662,0.8165031330997335,0.831683265690616,0.684477870354641,0.3236195802161705,0.5,0.8424524025609251,0.8424524025609251,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,zoom_blur,3,128,-1,38400,270.32,9997.3,391,0.0001,adam,50000,28848,21152,0.42304,57.696000000000005,57.696000000000005,3.1756039949990797,7.686843988151059,0.5606627012815699,2.662267069094609,2.662267069094609,0.1712851712749223,1.3851876028890722,0.0,1.77402428838877,0.6796954438181753,0.3983207687600121,0.2813746750581631,0.1520438559369743,0.1975272980179784,0.045483442081004,1.255300297986795,1.5623334506491366,-0.3070331526623413,0.0,0.0,0.0,0.01756,0.0750170881749829,0.00186,0.0511551155115511,0.0001,0.043859649122807,0.1954275906928825,0.0897054009833893,0.32555,0.3748666666666667,0.3983368421052631,0.2913362229695679,0.448197117248885,0.8266411389030659,0.807310604940245,0.8174393274155719,0.6815436908986893,0.3269543734576681,0.5,0.8302858584902306,0.8302858584902306,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,zoom_blur,4,128,-1,38400,270.89,10072.9,391,0.0001,adam,50000,26012,23988,0.47976,52.024,52.024,3.1247219614610087,4.791316604557528,0.5294836675486714,2.8361880628293754,2.8361880628293754,0.180565280020372,1.4483723717365786,0.0,1.9002914601688456,0.6602382917026169,0.3876965538463022,0.2725417378563147,0.1586634539091715,0.2043150841226125,0.0456516302134409,1.3017367229741952,1.6073804797742277,-0.3056437568000323,0.0,0.0,0.0,0.0195,0.1001232285890326,0.0016,0.0587371512481644,8e-05,0.0555555555555555,0.2464729620066168,0.106671612034163,0.389875,0.4352,0.4573052631578947,0.3439015181208931,0.5119800978596869,0.8142435314035613,0.7978637501961294,0.8032618661129735,0.678302862090228,0.3305772483286597,0.5,0.8180619347553729,0.8180619347553729,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,2,zoom_blur,5,128,-1,38400,278.71,10072.9,391,0.0001,adam,50000,22171,27829,0.55658,44.342,44.342,4.850803301411217,10.45386232854007,0.4879293639470404,3.0756752048413456,3.0756752048413456,0.1941461476007104,1.5404224673271925,0.0,2.068975133293867,0.6328777694368719,0.3724508667637045,0.2604269026731673,0.1683635025524914,0.214686843398765,0.0463233408462735,1.3697567811184286,1.6763895854031026,-0.306632804284674,0.0,0.0,0.0,0.0198,0.1333692577125151,0.00124,0.0691192865105908,6e-05,0.0681818181818181,0.3227797575102594,0.1268056968489294,0.4786,0.5187333333333334,0.5373894736842105,0.4178020168842336,0.5942851951318826,0.7995397314558665,0.7874555213020171,0.7857440568824771,0.676426899188947,0.332929246391714,0.5,0.8036899996098684,0.8036899996098684,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come_cifar100,0,brightness,3,128,-1,9600,8.07,655.2,79,1e-05,adam,10000,7213,2787,0.2787,72.13000000000001,72.13000000000001,6.111618511117995,14.613417054911936,0.7754716879937797,0.9829554889065985,0.9829554889065985,0.0864620249884584,0.4642769592992148,0.0,0.7219245891876913,0.8828050029526946,0.497683671919631,0.3851213310330636,0.043367177727539,0.1979952626249891,0.1546280848974501,0.2490038677763273,1.0214225671767128,-0.7724186994003854,0.0,0.0,0.0,0.056,0.0893141945773524,0.0356,0.0639712488769092,0.0245,0.049425055477103,0.0847853892836014,0.0417341998851229,0.16675,0.2226666666666666,0.2492631578947368,0.0979928292318187,0.2777134414694148,0.8733727938397715,0.8640111087946647,0.8738649682223188,0.8387223045580451,0.1618345379766459,0.5,0.87535711121594,0.87535711121594,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
come,COME,come_cifar100,0,contrast,3,128,-1,9600,8.31,655.2,79,0.0001,adam,10000,7162,2838,0.2838,71.61999999999999,71.61999999999999,6.449425148535519,18.894750953285623,0.7716376115368679,1.007576721112282,1.007576721112282,0.0943679603165805,0.4979519412307654,0.0,0.7117304097399582,0.8847697140434141,0.4861365128223213,0.3986332012210928,0.0433397060243332,0.2231432799927875,0.1798035739684543,0.2475732463469741,1.1298096624279867,-0.8822364160810127,0.0,0.0,0.0,0.0592,0.0937302089930335,0.0374,0.0665007112375533,0.0243,0.0483293556085918,0.0854931016658798,0.0407576689653115,0.169625,0.2256666666666666,0.2531578947368421,0.0961638771873989,0.2880571028693595,0.8772578987959906,0.8711258267589161,0.8760062110358897,0.8508428419587444,0.1495888517012602,0.5,0.8786455470586186,0.8786455470586186,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
come,COME,come_cifar100,0,defocus_blur,3,128,-1,9600,7.47,655.2,79,1e-05,adam,10000,7354,2646,0.2646,73.54,73.54,5.839973897077143,16.50043371117721,0.7800763899292796,0.9639916610722388,0.9639916610722388,0.0845640771606932,0.4546604918001211,0.0,0.7091990325027379,0.880227330489034,0.5017279330598794,0.3784993974291546,0.0447515249800901,0.195214685148658,0.1504631601685678,0.2553736744932638,1.0085362493491117,-0.7531625748558476,0.0,0.0,0.0,0.0559,0.0874530663329161,0.0349,0.0618027271117407,0.0224,0.0446660019940179,0.0795232817742466,0.0409416399927921,0.157125,0.2095555555555555,0.2352631578947368,0.092640569229013,0.2610545445967439,0.8693788336354094,0.8603085388508287,0.8701174755702904,0.8341488561096938,0.1664061146170008,0.5,0.8722353988584223,0.8722353988584223,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
come,COME,come_cifar100,0,elastic_transform,3,128,-1,9600,7.38,655.2,79,1e-05,adam,10000,6825,3175,0.3175,68.25,68.25,6.120935186371208,13.455236692269311,0.736611723086983,1.1542702112840444,1.1542702112840444,0.1023279585305534,0.5468045289076895,0.0,0.8452382856056873,0.855767007739771,0.4804747726128796,0.3752922351268914,0.0542508765804976,0.2056747567381537,0.151423880157656,0.3078422855624844,1.0604792724765162,-0.7526369869140318,0.0,0.0,0.0,0.059,0.1034361851332398,0.0355,0.0725081699346405,0.0238,0.055960498471667,0.109690653405437,0.0529007065928997,0.21125,0.2627777777777778,0.2904210526315789,0.1253409619380275,0.3190008637519977,0.8579601626719736,0.8484904156211243,0.8574853912491707,0.8228283003086152,0.1779012085027833,0.5,0.8600669839347004,0.8600669839347004,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
come,COME,come_cifar100,0,fog,3,128,-1,9600,7.59,655.2,79,1e-05,adam,10000,7101,2899,0.2899,71.00999999999999,71.00999999999999,6.654810470901432,16.122955232204138,0.7623161023620516,1.045231285400409,1.045231285400409,0.0921015058660618,0.4939079367084157,0.0,0.768122372546189,0.8700885970741951,0.4983311127273738,0.3717574843468212,0.0486670728851478,0.1984926437058242,0.1498255708206764,0.2771984553075297,1.0247302987048597,-0.7475318433973299,0.0,0.0,0.0,0.0598,0.0983390889656306,0.0378,0.0705882352941176,0.025,0.0530898279889573,0.0935071206636271,0.0467094820048099,0.185375,0.236,0.2616842105263158,0.1064949607220564,0.2926567358650749,0.8615631338866176,0.8529577598615433,0.8620415705020729,0.8287015238028895,0.1718816452059985,0.5,0.8639679227413033,0.8639679227413033,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
come,COME,come_cifar100,0,frost,3,128,-1,9600,7.68,655.2,79,1e-05,adam,10000,5908,4092,0.4092,59.08,59.08,9.57666645947844,20.54172891928968,0.6823673673022539,1.392341403033354,1.392341403033354,0.1259319319047477,0.665345726898806,0.0,1.0084239677986446,0.8295083023663219,0.4699263496193325,0.3595819527469894,0.0639994894225414,0.2153495443643946,0.1513500549418532,0.3600518547046202,1.1061268111909002,-0.74607495648628,0.0,0.0,0.0,0.0736,0.1504189658696096,0.0445,0.1092829076620825,0.0275,0.0797101449275362,0.1737646325424825,0.0754895144368407,0.3105,0.3611111111111111,0.3841052631578947,0.1898137207751064,0.4079177894162422,0.8392565525744704,0.8321344767702358,0.8365361992387677,0.8107704830205212,0.1900782261870016,0.5,0.841085550285214,0.841085550285214,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
come,COME,come_cifar100,0,gaussian_blur,3,128,-1,9600,8.71,655.2,79,1e-05,adam,10000,7207,2793,0.2793,72.07000000000001,72.07000000000001,5.941128893084822,16.125068849487633,0.7695407485764474,1.0107499846065724,1.0107499846065724,0.0889285528523344,0.4776282892312898,0.0,0.7429248447078887,0.8745434216568816,0.4985940013903787,0.3759494202665029,0.0468798641530875,0.1974301280243619,0.1505502638712744,0.2673633276818613,1.0201916898352037,-0.7528283621533421,0.0,0.0,0.0,0.0575,0.0925776847528578,0.0352,0.064516129032258,0.0249,0.0514675485737908,0.0878510359178583,0.0446035768170486,0.1725,0.2232222222222222,0.2504210526315789,0.1013230277740718,0.2783067235021648,0.8653826482796021,0.8563841564902563,0.8657307007136069,0.831375600491049,0.1691876622118836,0.5,0.8682529630782738,0.8682529630782738,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
